z_spec,MAG_u,MAG_g,MAG_r,MAG_i
1.24603,23.261871,23.826664,23.12086,22.859465
0.64615,24.919361,24.32101,23.2088,22.49121
0.63716,25.044209,24.894596,23.636923,23.047947
1.08236,23.83197,23.683947,23.323137,22.833992
1.03964,23.320045,23.411537,23.17912,22.788912
0.46663,24.341644,24.323391,23.30657,22.871588
0.28752,24.053942,23.623987,23.053389,22.986614
0.32486,23.29983,22.991938,22.450788,22.512047
1.01862,22.97832,22.9545,22.617704,22.19554
0.51836,20.95883,20.48165,19.57954,19.200739
0.42492,23.967253,22.784298,21.200552,20.778496
0.21873,23.480732,22.790064,22.5039,22.48243
0.72264,99,24.944054,24.452036,22.500456
0.97322,22.467695,22.438318,22.35615,22.065275
0.34651,22.468971,22.0363,21.221224,21.112692
0.14594,21.3726,20.55246,20.114151,19.956554
0.39792,22.433983,22.142178,21.345346,21.198795
0.96794,21.964483,22.109215,22.102053,21.601723
0.21309,24.693691,22.693127,21.648207,21.25726
0.53042,21.505247,20.92389,20.232948,19.889181
1.1188,22.440445,22.684313,23.099838,22.455284
0.75001,24.87347,24.65575,23.550959,22.299511
0.441,21.60623,21.43364,20.665928,20.50488
0.34717,23.860556,23.051596,21.873606,21.5454
0.144,22.11407,21.43322,21.13727,21.093756
0.24522,23.808952,23.37946,22.817932,22.680977
0.7325,23.292826,22.924862,22.689856,21.905823
0.44157,22.936773,22.354128,21.396524,21.148241
0.37367,24.358591,23.769419,23.067614,22.589987
0.18043,21.604925,20.000845,18.883528,18.460491
0.35845,24.385557,22.618729,21.018198,20.43022
0.17627,23.178173,22.814672,22.571745,22.53735
0.64051,24.205685,23.059126,22.089018,21.337614
0.36716,21.612574,20.963917,19.854612,19.538301
0.75306,24.855417,24.56688,24.324673,22.254211
0.58071,24.398485,23.634834,22.599573,22.120453
0.4935,23.374983,23.213476,22.25945,21.977978
0.75731,24.311848,23.781532,23.65041,22.287708
0.37459,21.627747,21.250658,20.386265,20.204578
0.70907,22.485313,22.315083,21.792387,21.10799
0.80485,23.709969,23.366392,23.120604,22.31361
0.20849,99,24.338306,23.024881,22.718035
0.42068,22.998865,22.917664,22.50188,22.58502
0.72542,22.936869,22.3318,21.836952,21.33507
0.13135,24.272314,23.288404,22.93434,22.670046
0.2732,23.804676,23.142937,22.81899,22.233685
0.68955,24.012709,23.305532,22.608345,21.723536
0.79769,99,24.633688,23.696651,22.438383
0.36405,99,22.91305,21.475988,20.939363
0.56223,23.630346,23.318434,22.583496,22.037106
1.07976,99,24.454714,23.545357,22.611378
0.21324,21.506247,20.432484,19.482504,19.02082
1.03283,22.831503,22.921942,22.729177,22.33269
0.63921,23.101809,23.098467,22.734497,21.973421
0.80513,23.435984,23.321598,22.95086,22.62227
0.73275,21.433266,21.682825,21.86801,21.614687
0.38888,24.581152,23.459055,22.811312,22.401987
0.47088,22.9172,22.610296,21.615002,21.209133
0.32744,24.829906,23.053864,21.643932,21.178774
1.18237,23.097282,23.145567,22.681273,22.493954
0.42143,23.356796,23.191004,22.396496,22.324831
0.56104,23.015585,22.945234,22.243826,21.823708
0.48891,22.91016,22.140873,21.211365,20.819407
1.06017,24.888582,24.012068,23.771696,22.747206
0.84443,24.489271,23.482443,23.02622,22.233784
0.24506,23.08504,22.947985,22.598408,22.452919
0.38839,24.547863,23.467737,22.63847,22.738928
0.74999,24.078728,23.036835,22.039867,20.84711
0.59582,24.209988,23.868263,23.03893,22.15439
0.75004,25.01963,24.11639,23.049223,21.99076
1.39341,22.678545,22.357069,22.140072,22.019953
0.72544,99,24.599583,23.740267,22.663414
0.1861,99,24.156145,23.443018,22.565872
0.65104,23.603285,22.580269,21.66571,20.89811
0.28568,23.865244,23.474268,22.822174,22.440865
0.17568,22.48271,21.978975,21.511782,21.350344
0.75696,22.654219,22.926443,22.967796,22.672499
0.3623,99,24.279472,23.340359,22.145365
0.50216,24.309042,24.009306,22.415068,21.364286
0.19909,23.870682,22.652983,21.722288,21.24017
0.7369,21.726282,21.547867,21.383036,20.921997
0.20093,23.680794,22.707388,21.923386,21.661188
0.82363,22.857445,22.879421,22.529854,21.898108
0.43865,23.887812,22.580217,21.071016,20.584944
0.5706,23.135038,23.636717,22.794035,22.025343
0.73324,23.5308,23.485146,22.954699,22.443314
0.66771,20.73777,20.759537,20.571415,20.243996
0.63065,99,24.512735,23.053057,22.135912
1.03345,23.558922,23.459766,22.726357,22.226698
0.58019,23.034416,22.826687,22.6228,22.61404
0.60698,24.912382,23.536524,22.829763,21.942892
0.44037,22.466629,22.379038,21.472782,21.319244
0.68917,22.6729,22.792028,22.428858,21.591917
0.85143,23.318342,23.161108,22.640978,21.7735
0.17415,21.491547,20.480242,19.702452,19.44432
0.68205,24.095713,23.617249,23.474424,22.737759
0.53071,23.963587,23.985546,22.66261,22.626913
0.32772,21.142687,20.712967,19.913893,19.751461
0.18097,21.794598,20.036968,18.781958,18.295815
1.1948,24.169725,23.870533,23.350468,22.539509
0.69099,22.939262,22.709442,22.369934,21.912842
0.41942,23.344294,23.18091,22.378584,22.165304
0.53023,23.521374,22.371456,21.06212,20.425241
1.01146,21.365885,21.386387,21.327072,21.308926
0.87941,23.606821,23.304373,22.963793,22.002075
0.88006,23.69275,23.489113,23.241503,22.333542
0.73254,24.215685,23.685564,23.147696,22.22358
0.70816,21.42927,21.636238,21.50704,20.964231
0.82499,22.20406,22.536222,22.566523,21.757494
0.18424,22.156149,21.501974,21.158566,21.210869
0.96823,22.682045,22.589794,22.453003,21.936008
0.63074,23.696024,23.457249,22.831083,22.272076
0.36303,25.371378,23.624134,22.26885,21.818428
0.85173,24.449615,23.819775,23.103966,22.056055
0.9205,25.563227,24.695896,23.754332,22.70819
0.14624,22.877188,21.25746,20.24577,19.853754
0.3158,24.656559,23.697283,22.909012,22.706392
0.38683,22.750599,22.903023,22.644642,22.729523
0.32677,20.990856,20.951607,20.663677,20.687595
0.53106,24.542381,23.913849,22.682705,21.867245
0.5814,24.051086,23.67812,23.890799,22.40898
0.47334,23.444244,23.299597,21.83116,21.296057
0.32653,24.280159,22.559593,21.000113,20.441055
0.68965,21.703716,21.573097,21.161743,20.464949
0.18411,24.076942,22.841936,21.8103,21.494755
0.78673,23.765602,23.214733,23.015194,22.418682
0.75014,22.78389,22.54278,22.227537,21.658056
0.47058,24.350002,22.226627,20.640566,19.928816
0.72543,23.637177,23.28035,22.877811,22.287865
0.32828,22.805727,21.702265,20.64703,20.31055
0.41408,23.473953,23.024937,22.514074,22.143526
0.10209,20.917473,19.946898,19.55232,19.378605
0.65215,23.650763,23.9058,22.979816,22.411383
0.27547,23.216753,22.923897,22.451693,22.292751
0.21345,24.845886,23.431223,22.839998,22.391333
0.68992,24.099293,23.092209,22.240732,21.175268
0.20949,23.676455,22.77888,21.482687,21.303453
0.83956,22.752258,22.793625,22.785152,22.665861
0.48902,24.688639,24.601759,24.179792,22.68799
1.2473,22.830349,23.054466,22.89588,22.690235
0.73126,23.652874,23.841576,23.455463,22.64655
0.60649,99,24.23077,22.573814,21.87579
0.63098,99,24.764057,23.661013,22.654758
1.20214,21.979527,22.074108,22.156622,22.281677
0.44898,23.965084,23.159288,22.031494,21.350033
0.75746,22.312584,22.26211,22.095959,21.5593
0.32583,22.519194,21.082409,19.571152,18.991999
0.92119,22.573359,22.466917,22.3447,21.663536
0.76056,24.474642,23.829216,23.450106,22.676458
1.1198,22.048027,22.122744,22.011059,21.703241
0.49086,23.496761,22.607628,21.680529,21.46675
0.37105,24.403416,24.213495,22.930864,22.61212
0.21311,24.834034,23.4055,22.506056,22.098124
0.1806,22.136213,20.845741,19.857162,19.452885
0.70811,23.629955,23.52566,23.142656,22.346151
0.21273,22.366796,21.471478,20.629557,20.315977
0.70813,23.182539,22.46152,22.012701,21.32928
0.56481,23.745672,23.066027,22.292192,21.942085
0.69161,99,24.303669,23.54812,22.315702
0.73241,23.345057,23.460703,23.491156,22.732525
0.19139,21.958023,21.24527,20.722134,20.589003
0.33499,23.933582,22.489317,20.935741,20.291792
0.70801,23.21239,22.921726,22.377167,21.625776
0.18632,21.242836,20.17086,19.288261,18.964561
0.27653,23.718336,23.417128,22.88471,22.503653
0.97276,21.751661,21.714361,21.45901,21.13492
0.95798,23.261053,23.125227,23.187302,22.631657
0.37246,22.562895,21.26753,19.458757,18.752792
0.32612,23.785124,21.387312,19.775248,19.187365
0.14622,21.632467,20.244917,19.392496,18.963562
0.30835,22.99845,22.521168,21.879524,21.465462
0.71487,22.932827,22.950863,22.739883,22.515308
0.09791,21.927029,21.923197,22.147612,21.877314
0.18232,22.40132,21.559874,20.925823,20.719818
0.63175,22.562077,22.227444,21.871304,21.540497
0.44018,22.71873,22.406626,21.862259,21.705185
0.65123,23.298018,22.973137,22.049416,21.283688
0.50684,23.04045,22.920765,22.682625,22.579023
0.29156,23.375883,22.279875,21.058893,20.53708
0.38724,23.257086,22.736683,22.234625,21.8319
0.69201,23.57258,23.26635,23.047216,22.694258
0.19776,20.701887,19.709312,18.850348,18.544746
0.21305,23.715042,23.294195,22.967758,22.747343
0.41474,21.65252,21.482922,20.933464,20.848942
0.38805,24.000727,23.803396,23.314882,22.350817
0.84404,23.688555,23.256042,22.86769,22.469515
0.78671,99,24.728184,23.789722,22.520294
0.66766,22.977686,22.616411,22.029669,21.332092
0.19152,21.715263,20.978743,20.515188,20.408403
0.32603,22.704191,22.115803,21.431248,21.36527
0.33551,99,21.858793,20.18153,19.586496
0.19054,99,22.944176,22.579008,21.824331
0.87848,23.579132,23.298292,22.954378,22.08562
0.88809,22.950361,23.055767,22.693533,22.305117
0.44307,99,23.490845,21.982895,21.66569
0.90003,23.527306,23.240068,23.144846,22.220446
0.34705,22.144289,20.940285,19.543186,19.025673
0.49516,99,24.56747,24.37627,22.74106
0.50221,24.250164,22.907314,21.518255,20.736889
0.21326,24.098694,23.003845,22.400808,22.434978
0.56786,23.906443,23.004236,21.65878,20.652744
0.21296,22.25818,21.641937,21.181793,20.985052
0.43021,21.479614,21.00641,19.980532,19.670233
0.18178,23.242342,22.443972,22.148485,21.823692
0.87316,23.76718,23.36161,22.981186,22.090078
0.9005,99,25.661839,24.005493,22.591244
0.65845,22.832685,22.809,22.630707,22.393932
0.63188,24.810003,23.609772,22.261395,21.210648
1.04515,23.37982,23.08184,22.711063,22.16178
0.13126,23.627079,22.993319,22.409044,22.41018
0.50688,24.324818,24.014637,22.892805,22.668983
0.28547,24.855257,23.576046,22.331978,21.907364
0.21272,22.518532,22.445543,22.22594,22.31308
0.48298,22.105787,21.818098,20.803436,20.507833
0.32848,22.29207,21.979671,21.457445,21.39784
0.22528,21.378635,20.805878,20.383875,20.445839
0.32639,99,23.354662,21.75459,21.224403
1.11452,23.39361,23.076267,22.784231,22.609818
0.56813,23.104115,22.628016,22.271051,22.250399
0.56551,23.04422,23.036633,22.528791,22.14937
0.59008,21.720942,23.334496,22.73604,21.643257
0.49134,24.673111,23.253931,22.41938,22.217194
0.1566,21.484735,21.056898,20.792204,20.842428
0.5461,99,24.473099,23.518288,22.613003
0.32599,99,22.502018,20.820107,20.14568
0.36989,22.140007,21.580194,20.763369,20.644295
0.4107,99,23.416683,21.624325,20.639427
0.48077,19.989079,19.89944,19.36584,19.3006
0.27586,23.613913,23.042898,22.188416,21.85981
0.18607,22.651186,21.729006,20.935888,20.647928
0.93586,99,25.276438,23.995527,22.606142
0.69012,23.279236,23.204603,22.89128,22.371777
0.25537,23.187052,22.80357,22.400583,22.282782
0.48356,24.395403,23.264662,21.885462,21.240843
0.59082,23.337326,23.053362,22.315329,21.794237
0.16783,21.45564,20.661598,20.128063,19.90957
0.57007,23.758093,23.360481,22.704714,22.145538
0.88101,24.100283,23.404636,23.090712,22.065474
0.85122,23.23346,23.041693,22.809652,22.22643
0.41771,25.35052,23.95931,22.550068,22.03251
0.21304,21.751045,20.982277,20.362917,20.20593
1.06273,22.75192,22.78791,22.957405,22.14643
0.43022,23.103956,22.979942,22.283342,22.171873
0.21305,23.198153,22.92394,22.812016,22.595718
0.21333,22.582996,21.474566,20.431664,20.063341
0.27384,23.969461,23.218992,22.45415,22.348572
0.88145,99,24.206936,23.271778,22.603703
0.65709,24.499266,24.370256,23.122137,22.448803
0.44073,22.58238,22.188429,21.217022,21.108164
0.41853,22.4909,22.253452,21.362982,21.27553
0.64686,99,24.365185,22.989328,21.685415
0.0739,22.977365,22.92451,22.939669,22.627552
0.88281,23.176,23.147974,22.599283,21.82198
0.50184,22.097542,21.614311,21.028479,20.770792
0.18052,23.762365,22.762482,22.17696,21.853508
1.084,21.849314,21.932243,21.924404,21.697113
0.76124,22.802814,22.764141,22.980639,22.331026
1.26902,23.289465,22.943382,22.727587,22.575397
0.19043,22.120646,20.293653,19.007322,18.523928
0.68809,22.929325,22.927622,22.787762,22.229721
0.24671,21.221502,20.901802,20.657476,20.628355
0.66126,25.12598,24.030779,23.119627,22.326668
0.60325,22.93098,23.149408,22.839413,22.52508
0.27343,22.488281,22.035583,21.412178,21.331581
0.81943,99,24.373371,23.161285,21.869905
0.18058,23.14025,22.73304,22.551462,22.229431
0.72387,23.263227,24.294168,23.059872,21.723372
0.59165,23.195515,22.78208,22.215029,21.872385
0.33667,21.697157,20.845415,19.684744,19.267378
0.41957,24.736065,23.952782,22.861658,22.567968
0.95731,99,24.077494,23.26767,22.339993
0.52785,23.44586,22.955639,22.362526,22.043926
0.22543,21.567785,20.975046,20.43626,20.320702
0.32664,24.67177,24.285622,22.647253,22.210238
0.66111,24.630657,23.587952,23.007353,22.401337
0.48269,99,22.738228,21.268131,20.546896
0.82624,99,25.189917,23.29258,22.160227
0.88093,24.470081,23.898373,23.295385,22.520752
0.63415,22.691118,23.050411,22.74234,22.435741
0.75064,22.264044,22.165344,21.81523,21.18263
0.18062,22.20438,21.17394,20.413355,20.144363
0.5992,24.69746,23.98678,22.901016,22.181507
0.18441,22.002653,21.573225,21.365088,21.275764
0.32685,99,25.10389,23.732155,22.57792
0.35756,24.240314,23.278471,22.086035,21.72585
0.9836,23.311779,23.198353,22.687656,21.816988
0.363,23.82659,22.621912,20.778685,20.016556
0.15934,22.89934,21.406467,20.585136,20.28435
0.53063,22.856546,22.799942,22.014696,21.647915
0.9586,24.064028,23.828978,23.031908,22.47884
0.7867,20.933704,21.06608,21.172676,20.979216
0.58992,22.793837,22.54837,22.307434,22.019014
1.0807,22.949394,22.861536,22.707014,22.624899
0.60858,22.009706,21.888342,21.098166,20.572178
0.50246,21.397774,21.31069,20.824215,20.682724
0.80869,22.66133,22.43161,22.16448,21.293741
0.3458,99,23.584738,21.940811,21.184612
0.44402,21.995815,21.527308,20.497427,20.250528
1.0061,22.878113,23.125586,23.199253,22.574804
0.27349,23.422897,22.440357,21.75317,21.541355
0.27951,24.792086,23.470861,22.037512,21.509851
1.26792,22.409065,22.355877,22.200123,22.04112
0.41071,23.350283,23.101995,22.47671,22.072783
0.76115,99,24.49304,23.670788,22.694452
0.8072,23.637772,23.545816,23.122618,22.652964
0.18057,22.783342,21.314363,20.305454,19.925692
0.72369,24.336481,24.87667,23.26121,21.98425
0.6696,22.767202,22.78143,22.547169,22.045813
1.18219,22.781273,22.671392,22.442959,22.108385
0.5286,24.170053,23.537004,22.27506,21.562534
0.3724,24.351501,22.762466,21.283522,20.680267
0.19062,22.773357,21.934105,21.427467,21.312956
0.83563,22.363413,22.281397,22.165648,21.676474
0.70472,24.590593,23.72901,22.640366,21.54785
0.36625,23.957548,23.010569,21.719296,21.479671
0.35722,24.0521,23.401175,22.018213,21.68181
0.58976,23.070183,22.9233,22.64382,22.08809
0.3473,23.401287,21.61129,20.25631,19.793354
0.30444,22.241108,21.887781,20.198322,19.537521
0.38889,99,24.419724,22.86878,22.242205
1.1685,22.743616,22.712273,22.659054,22.511662
0.95823,99,24.440475,23.505548,22.343576
0.38931,23.973442,23.435598,22.468607,22.389486
0.27338,22.069498,20.489916,18.98082,18.390566
0.33496,24.132008,23.19584,21.833075,21.296576
0.32577,22.786882,21.908165,20.527138,20.046171
0.81936,23.724844,23.334827,23.0762,22.668056
0.45264,23.763344,23.093744,21.95057,21.313019
1.16789,23.053404,23.469875,23.266596,22.487316
0.49495,23.122145,22.644625,22.058092,21.657784
0.71666,23.133408,23.094257,22.606714,22.097204
0.5663,22.578814,22.56132,22.130056,21.87757
0.2481,22.441532,21.50854,20.526506,20.1643
0.56553,23.328094,23.237444,22.76464,22.174578
0.32569,23.843458,22.755829,21.145945,20.48551
0.35656,20.959148,20.717915,20.091513,20.01807
0.3811,23.334831,23.0833,22.59025,22.247646
0.44259,24.859009,22.511002,20.995102,20.36374
0.22581,22.955345,22.803644,22.528328,22.378433
0.52465,21.578886,21.042772,20.10732,19.717604
0.83745,24.518341,24.112062,23.66435,22.590431
0.61817,23.459913,22.912558,22.34792,21.885277
0.6274,22.44304,22.212727,21.872967,21.689264
0.29475,22.173712,21.831602,21.339615,21.24927
0.17632,23.225658,22.531616,22.319897,22.063715
0.28054,99,24.467447,23.146866,22.686493
0.30445,99,23.70285,22.388458,21.779892
0.38267,24.101675,23.573174,22.236614,21.721027
0.90186,22.886112,22.779009,22.787306,22.032125
0.88555,99,23.795816,23.629692,22.608475
0.88243,23.136848,22.915585,22.628218,21.837427
0.52484,23.790136,23.413431,21.657185,20.432497
1.29086,23.035378,23.145697,22.771433,22.510748
0.3898,22.423908,22.320122,21.882261,21.808224
1.0118,23.586138,23.429358,23.143658,22.403091
0.85202,24.963062,24.746595,99,22.655928
0.40724,22.150145,21.906137,20.915752,20.71673
0.28555,23.093857,21.99474,20.729717,20.164024
0.55861,21.451578,21.24015,20.799868,20.493494
0.28641,23.550203,23.192564,22.71676,22.486208
0.18207,23.07811,22.490307,22.057484,22.038086
0.34413,23.453981,24.184015,23.806623,22.45657
0.64647,23.561335,23.27411,22.1609,21.246792
0.88307,23.010983,22.938505,22.8483,22.470358
0.88127,24.164803,24.568926,22.829258,21.74619
0.31591,22.491987,21.358429,20.115997,19.621714
0.28574,22.12678,21.122114,20.057564,19.712662
0.81948,23.396223,23.30503,23.046707,22.33756
0.2733,20.46453,19.647964,18.734497,18.403057
0.59094,23.462612,23.55055,22.773788,21.700722
0.77225,22.274578,22.151007,21.924517,21.173744
0.20019,23.046679,22.322136,21.887873,21.681225
0.39094,23.510462,23.53163,21.587442,20.858934
0.22664,22.478325,20.9799,19.497688,18.96772
0.14605,20.164536,19.285078,18.858301,18.680195
0.4819,23.1386,23.154783,22.47181,22.11293
0.79155,99,24.146055,22.87491,21.630438
0.7872,22.976692,22.946554,22.720734,21.917028
0.29547,99,23.837713,22.745441,22.458704
1.14516,23.661129,24.00153,23.224243,22.618238
0.73433,23.31811,23.358763,23.06731,22.582752
0.22572,20.448235,19.061844,17.849577,17.377857
0.18059,22.334719,21.39813,20.769464,20.48863
0.56629,23.425833,23.09925,22.606447,22.222797
0.52865,24.455343,23.898085,23.050613,22.54371
0.44413,99,23.116982,21.443834,20.881433
0.61902,21.731085,21.652071,21.405931,21.135765
0.53003,23.320942,23.515436,22.701326,22.253563
0.41142,99,23.339237,21.725351,20.995039
0.48294,23.690205,23.536713,22.516829,22.072874
0.47027,22.85861,22.804176,22.12031,22.075594
0.64139,23.329445,22.965271,22.112658,21.44352
0.72714,23.726185,23.623272,22.863264,21.847872
0.67863,23.769014,23.703571,22.965977,22.268274
0.18361,18.916542,17.925734,17.144566,16.838123
0.4802,23.657791,24.01904,22.812876,22.14259
0.45392,24.333881,23.061306,21.35127,20.509155
0.72376,24.070383,23.503546,22.884787,22.342182
0.37924,99,23.711184,22.642504,21.884624
0.18255,22.563707,21.906635,21.596676,21.35579
0.49367,22.194485,22.173105,21.659895,21.587618
0.82151,24.154306,24.219051,23.68732,22.664167
0.33663,23.390242,21.426533,19.680584,18.99273
1.03536,22.721718,22.814175,22.656698,22.529413
1.07077,23.809118,23.700893,22.89508,22.438057
0.97215,99,99,23.32119,22.404444
